id_data,ano,mes,dia
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44946,2023,1,20
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44946,2023,1,20
44954,2023,1,28
44954,2023,1,28
44955,2023,1,29
44954,2023,1,28
44954,2023,1,28
44955,2023,1,29
44947,2023,1,21
44953,2023,1,27
44955,2023,1,29
44947,2023,1,21
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44955,2023,1,29
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44954,2023,1,28
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44944,2023,1,18
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44951,2023,1,25
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44956,2023,1,30
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44956,2023,1,30
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44941,2023,1,15
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44957,2023,1,31
44946,2023,1,20
44957,2023,1,31
44951,2023,1,25
44957,2023,1,31
44958,2023,2,1
44957,2023,1,31
44958,2023,2,1
44958,2023,2,1
44957,2023,1,31
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
